trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
65.UT.11-SKY-mjp-1.1.H,12:30:00,12:30:00,48578,1,,0,0,0.0
65.UT.11-SKY-mjp-1.1.H,12:33:00,12:33:00,45513,2,,0,1,1455.41
65.UT.11-SKY-mjp-1.1.H,12:36:00,12:36:00,45511,3,,0,1,1713.06
65.UT.11-SKY-mjp-1.1.H,13:01:00,13:01:00,23175,4,,0,0,23924.44
66.T0.11-SKY-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
66.T0.11-SKY-mjp-1.1.H,12:43:00,12:43:00,45513,2,,0,1,1455.41
66.T0.11-SKY-mjp-1.1.H,12:46:00,12:46:00,45511,3,,0,1,1713.06
66.T0.11-SKY-mjp-1.1.H,13:11:00,13:11:00,23175,4,,0,0,23924.44
66.T2.11-SKY-mjp-1.1.H,15:50:00,15:50:00,48578,1,,0,0,0.0
66.T2.11-SKY-mjp-1.1.H,15:53:00,15:53:00,45513,2,,0,1,1455.41
66.T2.11-SKY-mjp-1.1.H,15:56:00,15:56:00,45511,3,,0,1,1713.06
66.T2.11-SKY-mjp-1.1.H,16:19:00,16:19:00,23175,4,,0,0,23924.44
66.T3.11-SKY-mjp-1.1.H,15:50:00,15:50:00,48578,1,,0,0,0.0
66.T3.11-SKY-mjp-1.1.H,15:53:00,15:53:00,45513,2,,0,1,1455.41
66.T3.11-SKY-mjp-1.1.H,15:56:00,15:56:00,45511,3,,0,1,1713.06
66.T3.11-SKY-mjp-1.1.H,16:19:00,16:19:00,23175,4,,0,0,23924.44
66.UG.11-SKY-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
66.UG.11-SKY-mjp-1.1.H,12:43:00,12:43:00,45513,2,,0,1,1455.41
66.UG.11-SKY-mjp-1.1.H,12:46:00,12:46:00,45511,3,,0,1,1713.06
66.UG.11-SKY-mjp-1.1.H,13:11:00,13:11:00,23175,4,,0,0,23924.44
66.UK.11-SKY-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
66.UK.11-SKY-mjp-1.1.H,12:43:00,12:43:00,45513,2,,0,1,1455.41
66.UK.11-SKY-mjp-1.1.H,12:46:00,12:46:00,45511,3,,0,1,1713.06
66.UK.11-SKY-mjp-1.1.H,13:11:00,13:11:00,23175,4,,0,0,23924.44
66.UM.11-SKY-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
66.UM.11-SKY-mjp-1.1.H,12:43:00,12:43:00,45513,2,,0,1,1455.41
66.UM.11-SKY-mjp-1.1.H,12:46:00,12:46:00,45511,3,,0,1,1713.06
66.UM.11-SKY-mjp-1.1.H,13:11:00,13:11:00,23175,4,,0,0,23924.44
66.US.11-SKY-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
66.US.11-SKY-mjp-1.1.H,12:43:00,12:43:00,45513,2,,0,1,1455.41
66.US.11-SKY-mjp-1.1.H,12:46:00,12:46:00,45511,3,,0,1,1713.06
66.US.11-SKY-mjp-1.1.H,13:11:00,13:11:00,23175,4,,0,0,23924.44
66.UT.11-SKY-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
66.UT.11-SKY-mjp-1.1.H,12:43:00,12:43:00,45513,2,,0,1,1455.41
66.UT.11-SKY-mjp-1.1.H,12:46:00,12:46:00,45511,3,,0,1,1713.06
66.UT.11-SKY-mjp-1.1.H,13:11:00,13:11:00,23175,4,,0,0,23924.44
67.T0.11-SKY-mjp-1.1.H,12:50:00,12:50:00,48578,1,,0,0,0.0
67.T0.11-SKY-mjp-1.1.H,12:53:00,12:53:00,45513,2,,0,1,1455.41
67.T0.11-SKY-mjp-1.1.H,12:56:00,12:56:00,45511,3,,0,1,1713.06
67.T0.11-SKY-mjp-1.1.H,13:21:00,13:21:00,23175,4,,0,0,23924.44
67.T2.11-SKY-mjp-1.1.H,16:00:00,16:00:00,48578,1,,0,0,0.0
67.T2.11-SKY-mjp-1.1.H,16:03:00,16:03:00,45513,2,,0,1,1455.41
67.T2.11-SKY-mjp-1.1.H,16:06:00,16:06:00,45511,3,,0,1,1713.06
67.T2.11-SKY-mjp-1.1.H,16:29:00,16:29:00,23175,4,,0,0,23924.44
67.T3.11-SKY-mjp-1.1.H,16:00:00,16:00:00,48578,1,,0,0,0.0
67.T3.11-SKY-mjp-1.1.H,16:03:00,16:03:00,45513,2,,0,1,1455.41
67.T3.11-SKY-mjp-1.1.H,16:06:00,16:06:00,45511,3,,0,1,1713.06
67.T3.11-SKY-mjp-1.1.H,16:29:00,16:29:00,23175,4,,0,0,23924.44
67.UG.11-SKY-mjp-1.1.H,12:50:00,12:50:00,48578,1,,0,0,0.0
67.UG.11-SKY-mjp-1.1.H,12:53:00,12:53:00,45513,2,,0,1,1455.41
67.UG.11-SKY-mjp-1.1.H,12:56:00,12:56:00,45511,3,,0,1,1713.06
67.UG.11-SKY-mjp-1.1.H,13:21:00,13:21:00,23175,4,,0,0,23924.44
67.UK.11-SKY-mjp-1.1.H,12:50:00,12:50:00,48578,1,,0,0,0.0
67.UK.11-SKY-mjp-1.1.H,12:53:00,12:53:00,45513,2,,0,1,1455.41
67.UK.11-SKY-mjp-1.1.H,12:56:00,12:56:00,45511,3,,0,1,1713.06
67.UK.11-SKY-mjp-1.1.H,13:21:00,13:21:00,23175,4,,0,0,23924.44
67.UM.11-SKY-mjp-1.1.H,12:50:00,12:50:00,48578,1,,0,0,0.0
67.UM.11-SKY-mjp-1.1.H,12:53:00,12:53:00,45513,2,,0,1,1455.41
67.UM.11-SKY-mjp-1.1.H,12:56:00,12:56:00,45511,3,,0,1,1713.06
67.UM.11-SKY-mjp-1.1.H,13:21:00,13:21:00,23175,4,,0,0,23924.44
67.US.11-SKY-mjp-1.1.H,12:50:00,12:50:00,48578,1,,0,0,0.0
67.US.11-SKY-mjp-1.1.H,12:53:00,12:53:00,45513,2,,0,1,1455.41
67.US.11-SKY-mjp-1.1.H,12:56:00,12:56:00,45511,3,,0,1,1713.06
67.US.11-SKY-mjp-1.1.H,13:21:00,13:21:00,23175,4,,0,0,23924.44
67.UT.11-SKY-mjp-1.1.H,12:50:00,12:50:00,48578,1,,0,0,0.0
67.UT.11-SKY-mjp-1.1.H,12:53:00,12:53:00,45513,2,,0,1,1455.41
67.UT.11-SKY-mjp-1.1.H,12:56:00,12:56:00,45511,3,,0,1,1713.06
67.UT.11-SKY-mjp-1.1.H,13:21:00,13:21:00,23175,4,,0,0,23924.44
68.T0.11-SKY-mjp-1.1.H,13:00:00,13:00:00,48578,1,,0,0,0.0
68.T0.11-SKY-mjp-1.1.H,13:03:00,13:03:00,45513,2,,0,1,1455.41
68.T0.11-SKY-mjp-1.1.H,13:06:00,13:06:00,45511,3,,0,1,1713.06
68.T0.11-SKY-mjp-1.1.H,13:31:00,13:31:00,23175,4,,0,0,23924.44
68.T2.11-SKY-mjp-1.1.H,16:10:00,16:10:00,48578,1,,0,0,0.0
68.T2.11-SKY-mjp-1.1.H,16:13:00,16:13:00,45513,2,,0,1,1455.41
68.T2.11-SKY-mjp-1.1.H,16:16:00,16:16:00,45511,3,,0,1,1713.06
68.T2.11-SKY-mjp-1.1.H,16:39:00,16:39:00,23175,4,,0,0,23924.44
68.T3.11-SKY-mjp-1.1.H,16:10:00,16:10:00,48578,1,,0,0,0.0
68.T3.11-SKY-mjp-1.1.H,16:13:00,16:13:00,45513,2,,0,1,1455.41
68.T3.11-SKY-mjp-1.1.H,16:16:00,16:16:00,45511,3,,0,1,1713.06
68.T3.11-SKY-mjp-1.1.H,16:39:00,16:39:00,23175,4,,0,0,23924.44
68.UG.11-SKY-mjp-1.1.H,13:00:00,13:00:00,48578,1,,0,0,0.0
68.UG.11-SKY-mjp-1.1.H,13:03:00,13:03:00,45513,2,,0,1,1455.41
68.UG.11-SKY-mjp-1.1.H,13:06:00,13:06:00,45511,3,,0,1,1713.06
68.UG.11-SKY-mjp-1.1.H,13:31:00,13:31:00,23175,4,,0,0,23924.44
68.UK.11-SKY-mjp-1.1.H,13:00:00,13:00:00,48578,1,,0,0,0.0
68.UK.11-SKY-mjp-1.1.H,13:03:00,13:03:00,45513,2,,0,1,1455.41
68.UK.11-SKY-mjp-1.1.H,13:06:00,13:06:00,45511,3,,0,1,1713.06
68.UK.11-SKY-mjp-1.1.H,13:31:00,13:31:00,23175,4,,0,0,23924.44
68.UM.11-SKY-mjp-1.1.H,13:00:00,13:00:00,48578,1,,0,0,0.0
68.UM.11-SKY-mjp-1.1.H,13:03:00,13:03:00,45513,2,,0,1,1455.41
68.UM.11-SKY-mjp-1.1.H,13:06:00,13:06:00,45511,3,,0,1,1713.06
68.UM.11-SKY-mjp-1.1.H,13:31:00,13:31:00,23175,4,,0,0,23924.44
68.US.11-SKY-mjp-1.1.H,13:00:00,13:00:00,48578,1,,0,0,0.0
68.US.11-SKY-mjp-1.1.H,13:03:00,13:03:00,45513,2,,0,1,1455.41
68.US.11-SKY-mjp-1.1.H,13:06:00,13:06:00,45511,3,,0,1,1713.06
68.US.11-SKY-mjp-1.1.H,13:31:00,13:31:00,23175,4,,0,0,23924.44
68.UT.11-SKY-mjp-1.1.H,13:00:00,13:00:00,48578,1,,0,0,0.0
68.UT.11-SKY-mjp-1.1.H,13:03:00,13:03:00,45513,2,,0,1,1455.41
68.UT.11-SKY-mjp-1.1.H,13:06:00,13:06:00,45511,3,,0,1,1713.06
68.UT.11-SKY-mjp-1.1.H,13:31:00,13:31:00,23175,4,,0,0,23924.44
69.T0.11-SKY-mjp-1.1.H,13:10:00,13:10:00,48578,1,,0,0,0.0
69.T0.11-SKY-mjp-1.1.H,13:13:00,13:13:00,45513,2,,0,1,1455.41
69.T0.11-SKY-mjp-1.1.H,13:16:00,13:16:00,45511,3,,0,1,1713.06
69.T0.11-SKY-mjp-1.1.H,13:41:00,13:41:00,23175,4,,0,0,23924.44
69.T2.11-SKY-mjp-1.1.H,16:20:00,16:20:00,48578,1,,0,0,0.0
69.T2.11-SKY-mjp-1.1.H,16:23:00,16:23:00,45513,2,,0,1,1455.41
69.T2.11-SKY-mjp-1.1.H,16:26:00,16:26:00,45511,3,,0,1,1713.06
69.T2.11-SKY-mjp-1.1.H,16:49:00,16:49:00,23175,4,,0,0,23924.44
69.T3.11-SKY-mjp-1.1.H,16:20:00,16:20:00,48578,1,,0,0,0.0
69.T3.11-SKY-mjp-1.1.H,16:23:00,16:23:00,45513,2,,0,1,1455.41
69.T3.11-SKY-mjp-1.1.H,16:26:00,16:26:00,45511,3,,0,1,1713.06
69.T3.11-SKY-mjp-1.1.H,16:49:00,16:49:00,23175,4,,0,0,23924.44
69.UG.11-SKY-mjp-1.1.H,13:10:00,13:10:00,48578,1,,0,0,0.0
69.UG.11-SKY-mjp-1.1.H,13:13:00,13:13:00,45513,2,,0,1,1455.41
69.UG.11-SKY-mjp-1.1.H,13:16:00,13:16:00,45511,3,,0,1,1713.06
69.UG.11-SKY-mjp-1.1.H,13:41:00,13:41:00,23175,4,,0,0,23924.44
69.UK.11-SKY-mjp-1.1.H,13:10:00,13:10:00,48578,1,,0,0,0.0
69.UK.11-SKY-mjp-1.1.H,13:13:00,13:13:00,45513,2,,0,1,1455.41
69.UK.11-SKY-mjp-1.1.H,13:16:00,13:16:00,45511,3,,0,1,1713.06
69.UK.11-SKY-mjp-1.1.H,13:41:00,13:41:00,23175,4,,0,0,23924.44
69.UM.11-SKY-mjp-1.1.H,13:10:00,13:10:00,48578,1,,0,0,0.0
69.UM.11-SKY-mjp-1.1.H,13:13:00,13:13:00,45513,2,,0,1,1455.41
69.UM.11-SKY-mjp-1.1.H,13:16:00,13:16:00,45511,3,,0,1,1713.06
69.UM.11-SKY-mjp-1.1.H,13:41:00,13:41:00,23175,4,,0,0,23924.44
69.US.11-SKY-mjp-1.1.H,13:10:00,13:10:00,48578,1,,0,0,0.0
69.US.11-SKY-mjp-1.1.H,13:13:00,13:13:00,45513,2,,0,1,1455.41
69.US.11-SKY-mjp-1.1.H,13:16:00,13:16:00,45511,3,,0,1,1713.06
69.US.11-SKY-mjp-1.1.H,13:41:00,13:41:00,23175,4,,0,0,23924.44
69.UT.11-SKY-mjp-1.1.H,13:10:00,13:10:00,48578,1,,0,0,0.0
69.UT.11-SKY-mjp-1.1.H,13:13:00,13:13:00,45513,2,,0,1,1455.41
69.UT.11-SKY-mjp-1.1.H,13:16:00,13:16:00,45511,3,,0,1,1713.06
69.UT.11-SKY-mjp-1.1.H,13:41:00,13:41:00,23175,4,,0,0,23924.44
7.T0.11-SK4-mjp-1.1.H,08:45:00,08:45:00,48578,1,,0,0,0.0
7.T0.11-SK4-mjp-1.1.H,08:48:00,08:48:00,45511,2,,0,1,349.56
7.T0.11-SK4-mjp-1.1.H,09:30:00,09:30:00,1109,3,,1,0,30393.3
7.T0.11-SK4-mjp-1.1.H,09:36:00,09:36:00,1100,4,,1,0,32762.91
7.T0.11-SK4-mjp-1.1.H,09:43:00,09:43:00,2517,5,,1,0,34450.59
7.T0.11-SK4-mjp-1.1.H,09:46:00,09:46:00,20394,6,,1,0,35384.11
7.T0.11-SK4-mjp-1.1.H,09:52:00,09:52:00,1414,7,,1,0,36768.76
7.T0.11-SK4-mjp-1.1.H,09:57:00,09:57:00,20400,8,,1,0,37685.55
7.T0.11-SK4-mjp-1.1.H,10:05:00,10:05:00,14948,9,,1,0,42155.59
7.T0.11-SK4-mjp-1.1.H,10:11:00,10:11:00,20988,10,,1,0,45409.49
7.T0.11-SK4-mjp-1.1.H,10:18:00,10:18:00,9349,11,,1,0,48858.63
7.T0.11-SK4-mjp-1.1.H,10:25:00,10:25:00,18695,12,,1,0,52481.28
7.T0.11-SK4-mjp-1.1.H,10:34:00,10:34:00,42273,13,,1,0,58344.32
7.T0.11-SK4-mjp-1.1.H,10:44:00,10:44:00,48784,14,,1,0,69307.51
7.T0.11-SK4-mjp-1.1.H,10:47:00,10:47:00,21220,15,,0,0,70294.72
7.T0.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.T0.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.T0.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.T0.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
7.T2.11-SK4-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
7.T2.11-SK4-mjp-1.1.H,12:43:00,12:43:00,45511,2,,0,1,349.56
7.T2.11-SK4-mjp-1.1.H,13:19:00,13:19:00,1109,3,,1,0,30393.3
7.T2.11-SK4-mjp-1.1.H,13:25:00,13:25:00,1100,4,,1,0,32762.91
7.T2.11-SK4-mjp-1.1.H,13:32:00,13:32:00,2517,5,,1,0,34450.59
7.T2.11-SK4-mjp-1.1.H,13:35:00,13:35:00,20394,6,,1,0,35384.11
7.T2.11-SK4-mjp-1.1.H,13:41:00,13:41:00,1414,7,,1,0,36768.76
7.T2.11-SK4-mjp-1.1.H,13:46:00,13:46:00,20400,8,,1,0,37685.55
7.T2.11-SK4-mjp-1.1.H,13:53:00,13:53:00,14948,9,,1,0,42155.59
7.T2.11-SK4-mjp-1.1.H,13:59:00,13:59:00,20988,10,,1,0,45409.49
7.T2.11-SK4-mjp-1.1.H,14:06:00,14:06:00,9349,11,,1,0,48858.63
7.T2.11-SK4-mjp-1.1.H,14:13:00,14:13:00,18695,12,,1,0,52481.28
7.T2.11-SK4-mjp-1.1.H,14:21:00,14:21:00,42273,13,,1,0,58344.32
7.T2.11-SK4-mjp-1.1.H,14:32:00,14:32:00,48784,14,,1,0,69307.51
7.T2.11-SK4-mjp-1.1.H,14:35:00,14:35:00,21220,15,,0,0,70294.72
7.T2.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.T2.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.T2.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.T2.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
7.T3.11-SK4-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
7.T3.11-SK4-mjp-1.1.H,12:43:00,12:43:00,45511,2,,0,1,349.56
7.T3.11-SK4-mjp-1.1.H,13:19:00,13:19:00,1109,3,,1,0,30393.3
7.T3.11-SK4-mjp-1.1.H,13:25:00,13:25:00,1100,4,,1,0,32762.91
7.T3.11-SK4-mjp-1.1.H,13:32:00,13:32:00,2517,5,,1,0,34450.59
7.T3.11-SK4-mjp-1.1.H,13:35:00,13:35:00,20394,6,,1,0,35384.11
7.T3.11-SK4-mjp-1.1.H,13:41:00,13:41:00,1414,7,,1,0,36768.76
7.T3.11-SK4-mjp-1.1.H,13:46:00,13:46:00,20400,8,,1,0,37685.55
7.T3.11-SK4-mjp-1.1.H,13:53:00,13:53:00,14948,9,,1,0,42155.59
7.T3.11-SK4-mjp-1.1.H,13:59:00,13:59:00,20988,10,,1,0,45409.49
7.T3.11-SK4-mjp-1.1.H,14:06:00,14:06:00,9349,11,,1,0,48858.63
7.T3.11-SK4-mjp-1.1.H,14:13:00,14:13:00,18695,12,,1,0,52481.28
7.T3.11-SK4-mjp-1.1.H,14:21:00,14:21:00,42273,13,,1,0,58344.32
7.T3.11-SK4-mjp-1.1.H,14:32:00,14:32:00,48784,14,,1,0,69307.51
7.T3.11-SK4-mjp-1.1.H,14:35:00,14:35:00,21220,15,,0,0,70294.72
7.T3.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.T3.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.T3.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.T3.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
7.UG.11-SK4-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
7.UG.11-SK4-mjp-1.1.H,12:43:00,12:43:00,45511,2,,0,1,349.56
7.UG.11-SK4-mjp-1.1.H,13:19:00,13:19:00,1109,3,,1,0,30393.3
7.UG.11-SK4-mjp-1.1.H,13:25:00,13:25:00,1100,4,,1,0,32762.91
7.UG.11-SK4-mjp-1.1.H,13:32:00,13:32:00,2517,5,,1,0,34450.59
7.UG.11-SK4-mjp-1.1.H,13:35:00,13:35:00,20394,6,,1,0,35384.11
7.UG.11-SK4-mjp-1.1.H,13:41:00,13:41:00,1414,7,,1,0,36768.76
7.UG.11-SK4-mjp-1.1.H,13:46:00,13:46:00,20400,8,,1,0,37685.55
7.UG.11-SK4-mjp-1.1.H,13:53:00,13:53:00,14948,9,,1,0,42155.59
7.UG.11-SK4-mjp-1.1.H,13:59:00,13:59:00,20988,10,,1,0,45409.49
7.UG.11-SK4-mjp-1.1.H,14:06:00,14:06:00,9349,11,,1,0,48858.63
7.UG.11-SK4-mjp-1.1.H,14:13:00,14:13:00,18695,12,,1,0,52481.28
7.UG.11-SK4-mjp-1.1.H,14:21:00,14:21:00,42273,13,,1,0,58344.32
7.UG.11-SK4-mjp-1.1.H,14:32:00,14:32:00,48784,14,,1,0,69307.51
7.UG.11-SK4-mjp-1.1.H,14:35:00,14:35:00,21220,15,,0,0,70294.72
7.UG.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.UG.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.UG.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.UG.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
7.UK.11-SK4-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
7.UK.11-SK4-mjp-1.1.H,12:43:00,12:43:00,45511,2,,0,1,349.56
7.UK.11-SK4-mjp-1.1.H,13:19:00,13:19:00,1109,3,,1,0,30393.3
7.UK.11-SK4-mjp-1.1.H,13:25:00,13:25:00,1100,4,,1,0,32762.91
7.UK.11-SK4-mjp-1.1.H,13:32:00,13:32:00,2517,5,,1,0,34450.59
7.UK.11-SK4-mjp-1.1.H,13:35:00,13:35:00,20394,6,,1,0,35384.11
7.UK.11-SK4-mjp-1.1.H,13:41:00,13:41:00,1414,7,,1,0,36768.76
7.UK.11-SK4-mjp-1.1.H,13:46:00,13:46:00,20400,8,,1,0,37685.55
7.UK.11-SK4-mjp-1.1.H,13:53:00,13:53:00,14948,9,,1,0,42155.59
7.UK.11-SK4-mjp-1.1.H,13:59:00,13:59:00,20988,10,,1,0,45409.49
7.UK.11-SK4-mjp-1.1.H,14:06:00,14:06:00,9349,11,,1,0,48858.63
7.UK.11-SK4-mjp-1.1.H,14:13:00,14:13:00,18695,12,,1,0,52481.28
7.UK.11-SK4-mjp-1.1.H,14:21:00,14:21:00,42273,13,,1,0,58344.32
7.UK.11-SK4-mjp-1.1.H,14:32:00,14:32:00,48784,14,,1,0,69307.51
7.UK.11-SK4-mjp-1.1.H,14:35:00,14:35:00,21220,15,,0,0,70294.72
7.UK.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.UK.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.UK.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.UK.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
7.UM.11-SK4-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
7.UM.11-SK4-mjp-1.1.H,12:43:00,12:43:00,45511,2,,0,1,349.56
7.UM.11-SK4-mjp-1.1.H,13:19:00,13:19:00,1109,3,,1,0,30393.3
7.UM.11-SK4-mjp-1.1.H,13:25:00,13:25:00,1100,4,,1,0,32762.91
7.UM.11-SK4-mjp-1.1.H,13:32:00,13:32:00,2517,5,,1,0,34450.59
7.UM.11-SK4-mjp-1.1.H,13:35:00,13:35:00,20394,6,,1,0,35384.11
7.UM.11-SK4-mjp-1.1.H,13:41:00,13:41:00,1414,7,,1,0,36768.76
7.UM.11-SK4-mjp-1.1.H,13:46:00,13:46:00,20400,8,,1,0,37685.55
7.UM.11-SK4-mjp-1.1.H,13:53:00,13:53:00,14948,9,,1,0,42155.59
7.UM.11-SK4-mjp-1.1.H,13:59:00,13:59:00,20988,10,,1,0,45409.49
7.UM.11-SK4-mjp-1.1.H,14:06:00,14:06:00,9349,11,,1,0,48858.63
7.UM.11-SK4-mjp-1.1.H,14:13:00,14:13:00,18695,12,,1,0,52481.28
7.UM.11-SK4-mjp-1.1.H,14:21:00,14:21:00,42273,13,,1,0,58344.32
7.UM.11-SK4-mjp-1.1.H,14:32:00,14:32:00,48784,14,,1,0,69307.51
7.UM.11-SK4-mjp-1.1.H,14:35:00,14:35:00,21220,15,,0,0,70294.72
7.UM.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.UM.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.UM.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.UM.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
7.US.11-SK4-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
7.US.11-SK4-mjp-1.1.H,12:43:00,12:43:00,45511,2,,0,1,349.56
7.US.11-SK4-mjp-1.1.H,13:19:00,13:19:00,1109,3,,1,0,30393.3
7.US.11-SK4-mjp-1.1.H,13:25:00,13:25:00,1100,4,,1,0,32762.91
7.US.11-SK4-mjp-1.1.H,13:32:00,13:32:00,2517,5,,1,0,34450.59
7.US.11-SK4-mjp-1.1.H,13:35:00,13:35:00,20394,6,,1,0,35384.11
7.US.11-SK4-mjp-1.1.H,13:41:00,13:41:00,1414,7,,1,0,36768.76
7.US.11-SK4-mjp-1.1.H,13:46:00,13:46:00,20400,8,,1,0,37685.55
7.US.11-SK4-mjp-1.1.H,13:53:00,13:53:00,14948,9,,1,0,42155.59
7.US.11-SK4-mjp-1.1.H,13:59:00,13:59:00,20988,10,,1,0,45409.49
7.US.11-SK4-mjp-1.1.H,14:06:00,14:06:00,9349,11,,1,0,48858.63
7.US.11-SK4-mjp-1.1.H,14:13:00,14:13:00,18695,12,,1,0,52481.28
7.US.11-SK4-mjp-1.1.H,14:21:00,14:21:00,42273,13,,1,0,58344.32
7.US.11-SK4-mjp-1.1.H,14:32:00,14:32:00,48784,14,,1,0,69307.51
7.US.11-SK4-mjp-1.1.H,14:35:00,14:35:00,21220,15,,0,0,70294.72
7.US.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.US.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.US.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.US.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
7.UT.11-SK4-mjp-1.1.H,12:40:00,12:40:00,48578,1,,0,0,0.0
7.UT.11-SK4-mjp-1.1.H,12:43:00,12:43:00,45511,2,,0,1,349.56
7.UT.11-SK4-mjp-1.1.H,13:19:00,13:19:00,1109,3,,1,0,30393.3
7.UT.11-SK4-mjp-1.1.H,13:25:00,13:25:00,1100,4,,1,0,32762.91
7.UT.11-SK4-mjp-1.1.H,13:32:00,13:32:00,2517,5,,1,0,34450.59
7.UT.11-SK4-mjp-1.1.H,13:35:00,13:35:00,20394,6,,1,0,35384.11
7.UT.11-SK4-mjp-1.1.H,13:41:00,13:41:00,1414,7,,1,0,36768.76
7.UT.11-SK4-mjp-1.1.H,13:46:00,13:46:00,20400,8,,1,0,37685.55
7.UT.11-SK4-mjp-1.1.H,13:53:00,13:53:00,14948,9,,1,0,42155.59
7.UT.11-SK4-mjp-1.1.H,13:59:00,13:59:00,20988,10,,1,0,45409.49
7.UT.11-SK4-mjp-1.1.H,14:06:00,14:06:00,9349,11,,1,0,48858.63
7.UT.11-SK4-mjp-1.1.H,14:13:00,14:13:00,18695,12,,1,0,52481.28
7.UT.11-SK4-mjp-1.1.H,14:21:00,14:21:00,42273,13,,1,0,58344.32
7.UT.11-SK4-mjp-1.1.H,14:32:00,14:32:00,48784,14,,1,0,69307.51
7.UT.11-SK4-mjp-1.1.H,14:35:00,14:35:00,21220,15,,0,0,70294.72
7.UT.11-SKY-mjp-1.1.H,05:30:00,05:30:00,48578,1,,0,0,0.0
7.UT.11-SKY-mjp-1.1.H,05:33:00,05:33:00,45513,2,,0,1,1455.41
7.UT.11-SKY-mjp-1.1.H,05:36:00,05:36:00,45511,3,,0,1,1713.06
7.UT.11-SKY-mjp-1.1.H,05:59:00,05:59:00,23175,4,,0,0,23924.44
70.T0.11-SKY-mjp-1.1.H,13:20:00,13:20:00,48578,1,,0,0,0.0
70.T0.11-SKY-mjp-1.1.H,13:23:00,13:23:00,45513,2,,0,1,1455.41
70.T0.11-SKY-mjp-1.1.H,13:26:00,13:26:00,45511,3,,0,1,1713.06
70.T0.11-SKY-mjp-1.1.H,13:51:00,13:51:00,23175,4,,0,0,23924.44
70.T2.11-SKY-mjp-1.1.H,16:30:00,16:30:00,48578,1,,0,0,0.0
70.T2.11-SKY-mjp-1.1.H,16:33:00,16:33:00,45513,2,,0,1,1455.41
70.T2.11-SKY-mjp-1.1.H,16:36:00,16:36:00,45511,3,,0,1,1713.06
70.T2.11-SKY-mjp-1.1.H,16:59:00,16:59:00,23175,4,,0,0,23924.44
